# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = LinTwoCptModel_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /data/example-models/PKPD/torsten/LinTwoCptModel/LinTwoCptModel.data.R
# init = /data/example-models/PKPD/torsten/LinTwoCptModel/LinTwoCptModel.init.R
# random
#   seed = 112210
# output
#   file = /data/example-models/PKPD/torsten/LinTwoCptModel/LinTwoCptModel/LinTwoCptModel2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,CL,Q,V1,V2,ka,sigma,K.1.1,K.2.1,K.3.1,K.1.2,K.2.2,K.3.2,K.1.3,K.2.3,K.3.3,k10,k12,k21,cHat.1,cHat.2,cHat.3,cHat.4,cHat.5,cHat.6,cHat.7,cHat.8,cHat.9,cHat.10,cHat.11,cHat.12,cHat.13,cHat.14,cHat.15,cHat.16,cHat.17,cHatObs.1,cHatObs.2,cHatObs.3,cHatObs.4,cHatObs.5,cHatObs.6,cHatObs.7,cHatObs.8,cHatObs.9,cHatObs.10,cHatObs.11,cHatObs.12,cHatObs.13,cHatObs.14,cHatObs.15,cHatObs.16,x.1.1,x.2.1,x.3.1,x.4.1,x.5.1,x.6.1,x.7.1,x.8.1,x.9.1,x.10.1,x.11.1,x.12.1,x.13.1,x.14.1,x.15.1,x.16.1,x.17.1,x.1.2,x.2.2,x.3.2,x.4.2,x.5.2,x.6.2,x.7.2,x.8.2,x.9.2,x.10.2,x.11.2,x.12.2,x.13.2,x.14.2,x.15.2,x.16.2,x.17.2,x.1.3,x.2.3,x.3.3,x.4.3,x.5.3,x.6.3,x.7.3,x.8.3,x.9.3,x.10.3,x.11.3,x.12.3,x.13.3,x.14.3,x.15.3,x.16.3,x.17.3,cObsPred.1,cObsPred.2,cObsPred.3,cObsPred.4,cObsPred.5,cObsPred.6,cObsPred.7,cObsPred.8,cObsPred.9,cObsPred.10,cObsPred.11,cObsPred.12,cObsPred.13,cObsPred.14,cObsPred.15,cObsPred.16
11.6527,0.377954,0.18481,4,15,0,-9.98337,4.67594,3.63312,23.785,42.6273,0.966916,0.142481,-0.966916,0.966916,0,0,-0.34934,0.152748,0,0.0852299,-0.0852299,0.196592,0.152748,0.0852299,0,73.4685,94.0262,107.221,114.905,118.506,119.124,117.601,80.2654,49.2646,32.3697,23.5979,18.8333,15.9916,14.0872,12.6612,11.4994,73.4685,94.0262,107.221,114.905,118.506,119.124,117.601,80.2654,49.2646,32.3697,23.5979,18.8333,15.9916,14.0872,12.6612,11.4994,5000,3083.24,2421.17,1901.27,1493.01,1172.41,920.66,722.965,104.536,15.1152,2.18555,0.316015,0.0456936,0.00660698,0.000955324,0.000138133,1.99731e-05,0,1747.45,2236.41,2550.26,2733.02,2818.68,2833.37,2797.13,1909.11,1171.76,769.913,561.275,447.95,380.36,335.063,301.146,273.513,0,73.4103,147.789,235.598,330.807,428.979,526.901,622.293,1190.98,1424.9,1466.55,1419.72,1337,1242.8,1147.96,1057.07,971.887,64.7707,105.771,116.836,91.3897,110.834,131.797,105.621,80.9259,51.6946,30.3794,17.5167,16.0534,16.128,14.5845,18.3754,8.51091
7.76253,0.52332,0.18481,5,31,0,-1.23723,4.77411,5.98739,17.8155,54.2711,0.859093,0.195502,-0.859093,0.859093,0,0,-0.604052,0.336077,0,0.110324,-0.110324,0.267974,0.336077,0.110324,0,83.8212,105.048,117.197,122.782,123.713,121.434,117.022,66.6773,37.7049,26.1247,21.311,18.7555,16.9607,15.471,14.1492,12.9504,83.8212,105.048,117.197,122.782,123.713,121.434,117.022,66.6773,37.7049,26.1247,21.311,18.7555,16.9607,15.471,14.1492,12.9504,5000,3254.02,2625.1,2117.73,1708.42,1378.23,1111.85,896.956,160.906,28.8651,5.17815,0.928915,0.166639,0.0298936,0.00536265,0.000962012,0.000172577,0,1493.32,1871.48,2087.92,2187.43,2204.02,2163.4,2084.81,1187.89,671.734,465.425,379.667,334.139,302.165,275.624,252.076,230.718,0,139.359,276.362,433.892,599.937,766.056,926.497,1077.51,1836.97,2006.41,1940.22,1806.69,1662.66,1524.61,1396.5,1278.76,1170.83,108.341,96.1701,137.611,94.1358,99.172,105.71,107.704,57.3228,35.5718,22.6727,26.3254,23.4277,16.0611,15.0855,11.987,12.5979
9.80219,0.92799,0.18481,5,31,0,-5.74625,4.31535,5.11657,17.6575,65.9847,0.705112,0.111445,-0.705112,0.705112,0,0,-0.53416,0.289768,0,0.0775417,-0.0775417,0.244392,0.289768,0.0775417,0,73.3314,94.3759,108.052,116.081,119.836,120.404,118.645,76.7318,43.5725,27.6527,20.7247,17.5311,15.7675,14.5482,13.5534,12.6708,73.3314,94.3759,108.052,116.081,119.836,120.404,118.645,76.7318,43.5725,27.6527,20.7247,17.5311,15.7675,14.5482,13.5534,12.6708,5000,3514.45,2946.46,2470.27,2071.03,1736.32,1455.71,1220.44,297.896,72.7129,17.7484,4.33217,1.05743,0.258107,0.0630009,0.0153778,0.00375354,0,1294.85,1666.44,1907.93,2049.7,2116,2126.03,2094.96,1354.89,769.38,488.277,365.945,309.556,278.414,256.884,239.319,223.734,0,102.812,207.991,332.925,469.036,609.861,750.611,887.82,1694.74,2001.12,2039.1,1970.15,1866.32,1755.16,1646.3,1542.75,1445.24,82.9118,87.2923,117.979,104.829,119.075,121.171,108.129,87.9913,42.9798,31.1058,19.7968,16.4449,14.9513,16.2887,11.8782,12.3085
9.82794,0.877068,0.18481,3,7,0,-3.52578,4.94012,5.15567,17.1067,45.2959,0.644502,0.091303,-0.644502,0.644502,0,0,-0.590168,0.301384,0,0.113822,-0.113822,0.288784,0.301384,0.113822,0,69.2825,89.2457,102.287,110.025,113.749,114.479,113.021,75.0203,44.5718,29.6266,22.6943,19.0816,16.7743,15.0138,13.5283,12.2188,69.2825,89.2457,102.287,110.025,113.749,114.479,113.021,75.0203,44.5718,29.6266,22.6943,19.0816,16.7743,15.0138,13.5283,12.2188,5000,3622.58,3083.49,2624.62,2234.04,1901.58,1618.6,1377.73,379.625,104.604,28.8231,7.94206,2.1884,0.603002,0.166154,0.0457829,0.0126153,0,1185.19,1526.7,1749.79,1882.17,1945.86,1958.35,1933.42,1283.35,762.474,506.812,388.224,326.422,286.951,256.836,231.425,209.024,0,97.2105,196.1,312.973,439.602,569.828,699.124,824.25,1529.54,1749.96,1724.36,1609.49,1472.29,1336.87,1210.68,1095.38,990.745,69.2408,91.5894,101.004,86.5707,116.099,108.742,120.584,72.2749,44.9874,28.1326,19.3008,20.4096,18.5762,15.4475,14.2659,10.9302
12.2347,1,0.18481,4,15,0,-9.32221,3.99168,4.12466,18.4492,56.1667,0.6264,0.105474,-0.6264,0.6264,0,0,-0.43993,0.223569,0,0.073436,-0.073436,0.216361,0.223569,0.073436,0,65.0901,85.5734,100.067,109.777,115.699,118.647,119.289,89.0198,55.1518,35.2679,25.1597,20.0899,17.35,15.6458,14.4064,13.3901,65.0901,85.5734,100.067,109.777,115.699,118.647,119.289,89.0198,55.1518,35.2679,25.1597,20.0899,17.35,15.6458,14.4064,13.3901,5000,3655.52,3125.64,2672.56,2285.17,1953.92,1670.69,1428.52,408.134,116.605,33.3146,9.51812,2.71937,0.776934,0.221973,0.0634186,0.0181189,0,1200.86,1578.76,1846.15,2025.3,2134.55,2188.93,2200.78,1642.34,1017.51,650.664,464.176,370.641,320.093,288.652,265.786,247.036,0,72.5296,148.781,241.391,344.582,453.799,565.493,676.934,1401.96,1751.75,1849.38,1823.13,1745.07,1649.11,1549.84,1453.11,1361.05,61.5846,86.2796,94.9987,113.025,111.447,136.592,121.81,101.618,63.6572,37.5605,22.2099,16.9888,17.0849,13.9084,13.0796,12.2632
14.4884,0.743314,0.18481,2,7,0,-8.02746,4.04971,4.51648,18.282,55.4462,0.752623,0.0780236,-0.752623,0.752623,0,0,-0.46856,0.247046,0,0.0814571,-0.0814571,0.221514,0.247046,0.0814571,0,75.9745,98.0516,112.599,121.355,125.707,126.757,125.376,83.9289,49.2286,31.7068,23.6448,19.7438,17.5442,16.0394,14.8384,13.7925,75.9745,98.0516,112.599,121.355,125.707,126.757,125.376,83.9289,49.2286,31.7068,23.6448,19.7438,17.5442,16.0394,14.8384,13.7925,5000,3431.94,2843.31,2355.65,1951.62,1616.89,1339.57,1109.81,246.337,54.6776,12.1364,2.69383,0.597929,0.132718,0.0294584,0.00653866,0.00145134,0,1388.96,1792.58,2058.52,2218.6,2298.17,2317.37,2292.13,1534.38,899.996,579.663,432.274,360.955,320.743,293.231,271.276,252.155,0,93.7918,189.992,304.525,429.617,559.39,689.469,816.665,1575.99,1876.26,1920.33,1857.15,1756.58,1646.95,1538.85,1435.92,1339.18,86.0469,91.9664,109.378,148.836,117.735,119.887,139.903,86.9553,55.8343,31.6142,23.0173,18.8153,21.718,18.2813,14.5343,15.2933
15.6241,0.99438,0.18481,4,19,0,-12.9059,4.23679,4.51076,22.3892,53.3765,0.869016,0.112668,-0.869016,0.869016,0,0,-0.390703,0.20147,0,0.0845083,-0.0845083,0.189233,0.20147,0.0845083,0,71.0445,91.4091,104.723,112.678,116.602,117.536,116.291,79.5939,48.6186,32.2698,24.2062,20.0214,17.5684,15.8963,14.5967,13.4947,71.0445,91.4091,104.723,112.678,116.602,117.536,116.291,79.5939,48.6186,32.2698,24.2062,20.0214,17.5684,15.8963,14.5967,13.4947,5000,3237.92,2605.63,2096.82,1687.36,1357.87,1092.71,879.331,154.645,27.1968,4.78299,0.841167,0.147933,0.0260164,0.00457541,0.000804659,0.000141512,0,1590.63,2046.58,2344.67,2522.77,2610.63,2631.55,2603.67,1782.05,1088.53,722.496,541.959,448.263,393.343,355.907,326.809,302.137,0,87.778,177.367,283.684,399.494,519.394,639.408,756.668,1460.13,1749.84,1803.65,1752.78,1661.55,1558.12,1454.16,1354.25,1260.01,71.3992,89.0308,100.116,104.524,116.861,131.064,97.6637,74.6307,42.8705,32.7251,23.7616,17.2273,18.5319,16.1983,10.6524,13.9739
14.4577,0.919221,0.18481,3,7,0,-14.1004,4.22738,4.9273,23.0764,50.6027,0.981909,0.110035,-0.981909,0.981909,0,0,-0.396712,0.213521,0,0.0973722,-0.0973722,0.183191,0.213521,0.0973722,0,75.7059,96.1366,108.782,115.689,118.422,118.171,115.836,75.8185,46.5717,32.0515,24.9867,21.2006,18.8316,17.1006,15.6855,14.4519,75.7059,96.1366,108.782,115.689,118.422,118.171,115.836,75.8185,46.5717,32.0515,24.9867,21.2006,18.8316,17.1006,15.6855,14.4519,5000,3060.21,2394.1,1872.98,1465.29,1146.34,896.818,701.609,98.4509,13.8148,1.93852,0.272016,0.0381698,0.00535605,0.00075157,0.000105462,1.47986e-05,0,1747.02,2218.48,2510.29,2669.69,2732.76,2726.96,2673.07,1749.61,1074.71,739.633,576.602,489.233,434.566,394.62,361.965,333.499,0,102.936,205.985,326.426,455.673,587.529,717.613,842.91,1552.75,1807.93,1830,1756.95,1650.76,1536.86,1425.21,1319.43,1220.6,61.9439,119.301,111.052,111.523,125.956,118.806,106.789,74.112,50.2226,32.6042,25.3073,21.7396,18.3231,17.5328,16.7173,14.061
13.3308,0.963761,0.18481,4,15,0,-11.741,3.73769,4.16716,25.4003,73.321,0.949329,0.105418,-0.949329,0.949329,0,0,-0.311211,0.16406,0,0.0568345,-0.0568345,0.147152,0.16406,0.0568345,0,68.4993,88.288,101.393,109.43,113.658,115.053,114.371,82.0634,52.012,34.4969,25.0094,19.832,16.8775,15.0628,13.8378,12.9243,68.4993,88.288,101.393,109.43,113.658,115.053,114.371,82.0634,52.012,34.4969,25.0094,19.832,16.8775,15.0628,13.8378,12.9243,5000,3110.47,2453.32,1935,1526.19,1203.75,949.435,748.847,112.154,16.7973,2.51572,0.376778,0.0564298,0.00845145,0.00126577,0.000189573,2.83923e-05,0,1739.9,2242.54,2575.4,2779.55,2886.93,2922.36,2905.05,2084.43,1321.12,876.23,635.244,503.738,428.692,382.599,351.484,328.28,0,78.5095,159.176,255.551,361.373,471.946,583.79,694.365,1404.58,1770.6,1912.95,1937.28,1903.39,1842.24,1769.45,1692.81,1616.12,82.4218,91.0381,116.501,114.853,107.082,116.008,103.665,96.0673,48.7352,32.8599,26.6304,17.263,16.6645,15.6179,12.2143,12.6418
12.1211,0.814652,0.18481,4,15,0,-10.2025,3.79927,4.73468,23.017,63.8152,1.08942,0.0972529,-1.08942,1.08942,0,0,-0.370768,0.205704,0,0.0741936,-0.0741936,0.165064,0.205704,0.0741936,0,82.6414,104.08,116.885,123.46,125.599,124.64,121.571,77.5996,46.8516,31.5577,24.1267,20.2806,18.0442,16.5425,15.3913,14.4213,82.6414,104.08,116.885,123.46,125.599,124.64,121.571,77.5996,46.8516,31.5577,24.1267,20.2806,18.0442,16.5425,15.3913,14.4213,5000,2900.04,2208.62,1682.05,1281.02,975.604,743.004,565.859,64.0393,7.24744,0.820205,0.0928241,0.0105051,0.00118888,0.000134547,1.5227e-05,1.72326e-06,0,1902.15,2395.59,2690.34,2841.68,2890.92,2868.83,2798.2,1786.11,1078.38,726.363,555.324,466.798,415.322,380.758,354.261,331.933,0,109.103,217.609,343.917,479.054,616.659,752.308,883.017,1636.73,1940.87,2008.45,1971.92,1893.27,1799.81,1703.28,1608.61,1517.75,81.3416,96.7441,124.832,120.477,123.412,109.866,120.296,70.3448,46.5689,37.5087,22.5162,21.4532,14.7224,14.1959,16.9252,14.5138
9.58397,0.540511,0.18481,4,15,0,-6.17954,3.90687,4.98384,26.834,63.4906,0.955808,0.10039,-0.955808,0.955808,0,0,-0.331323,0.185729,0,0.0784972,-0.0784972,0.145594,0.185729,0.0784972,0,64.8536,83.3209,95.389,102.639,106.295,107.304,106.395,75.5276,48.5751,33.5632,25.6653,21.3523,18.783,17.0664,15.7795,14.722,64.8536,83.3209,95.389,102.639,106.295,107.304,106.395,75.5276,48.5751,33.5632,25.6653,21.3523,18.783,17.0664,15.7795,14.722,5000,3100.41,2441.43,1922.51,1513.88,1192.11,938.732,739.207,109.285,16.1569,2.38866,0.353142,0.052209,0.00771866,0.00114114,0.000168707,2.49419e-05,0,1740.28,2235.83,2559.66,2754.21,2852.32,2879.4,2855.01,2026.7,1303.46,900.634,688.702,572.966,504.023,457.96,423.427,395.05,0,88.7655,179.24,286.598,403.634,525.007,646.809,766.236,1502.88,1843.24,1945.15,1930.95,1864.88,1777.83,1684.22,1590.63,1499.95,75.8298,84.9972,89.7418,93.3781,100.713,124.16,90.2794,75.9216,46.0383,38.3916,26.7165,18.2801,21.2451,17.367,17.5371,15.2577
9.12894,0.997501,0.18481,4,31,0,-5.90003,4.50162,4.59566,20.3659,63.119,0.732669,0.135861,-0.732669,0.732669,0,0,-0.446692,0.225655,0,0.0728094,-0.0728094,0.221038,0.225655,0.0728094,0,67.0795,87.007,100.407,108.734,113.158,114.617,113.858,78.2032,45.9792,28.9367,20.8743,16.9871,14.8883,13.5419,12.5238,11.6642,67.0795,87.007,100.407,108.734,113.158,114.617,113.858,78.2032,45.9792,28.9367,20.8743,16.9871,14.8883,13.5419,12.5238,11.6642,5000,3466.35,2886.19,2403.12,2000.91,1666.02,1387.17,1155,266.805,61.632,14.237,3.28875,0.759701,0.175491,0.0405384,0.00936438,0.00216317,0,1366.13,1771.97,2044.87,2214.46,2304.56,2334.27,2318.83,1592.68,936.406,589.32,425.123,345.958,303.214,275.794,255.057,237.551,0,84.0898,171.021,275.191,389.719,509.333,630.054,748.93,1481.38,1796.41,1862.86,1818.31,1731.55,1632.22,1532.15,1435.74,1344.45,82.0955,77.6809,105.817,104.249,108.774,105.892,118.021,84.5454,45.5448,32.1022,22.99,21.0351,16.4166,13.4306,12.6192,15.5207
11.742,0.970427,0.18481,4,15,0,-7.6267,4.21398,4.02491,21.7107,42.8166,1.0024,0.132379,-1.0024,1.0024,0,0,-0.379485,0.185388,0,0.0940035,-0.0940035,0.194097,0.185388,0.0940035,0,82.1063,104.261,117.987,125.506,128.51,128.285,125.802,82.5021,50.2266,33.7876,25.6158,21.2163,18.511,16.5931,15.0709,13.7738,82.1063,104.261,117.987,125.506,128.51,128.285,125.802,82.5021,50.2266,33.7876,25.6158,21.2163,18.511,16.5931,15.0709,13.7738,5000,3029.02,2357.59,1835,1428.24,1111.65,865.234,673.442,90.7047,12.2169,1.64547,0.221625,0.0298503,0.00402049,0.000541513,7.29355e-05,9.82356e-06,0,1782.58,2263.59,2561.59,2724.82,2790.04,2785.15,2731.25,1791.18,1090.46,733.553,556.136,460.621,401.887,360.247,327.201,299.038,0,91.2579,182.66,289.554,404.357,521.595,637.394,749.082,1386.47,1620.16,1641.76,1574.09,1474.16,1366.28,1260.37,1160.19,1066.92,85.9577,112.559,115.902,131.888,96.8607,129.092,101.223,104.447,47.0683,35.8238,22.6267,22.137,17.1573,14.8947,15.7927,14.6381
11.7137,0.970691,0.18481,4,31,0,-9.73813,4.19747,4.96967,19.029,48.0983,0.860501,0.123528,-0.860501,0.860501,0,0,-0.481746,0.261163,0,0.103323,-0.103323,0.220583,0.261163,0.103323,0,81.0455,103.156,116.894,124.394,127.309,126.917,124.2,78.7126,46.5516,31.6115,24.8461,21.3422,19.1024,17.386,15.9256,14.623,81.0455,103.156,116.894,124.394,127.309,126.917,124.2,78.7126,46.5516,31.6115,24.8461,21.3422,19.1024,17.386,15.9256,14.623,5000,3251.73,2622.33,2114.75,1705.42,1375.32,1109.11,894.434,160.002,28.6223,5.12016,0.915929,0.163848,0.0293102,0.00524321,0.000937941,0.000167785,0,1542.21,1962.95,2224.38,2367.08,2422.55,2415.11,2363.41,1497.82,885.83,601.534,472.796,406.12,363.499,330.838,303.048,278.26,0,110.779,221.958,352.018,491.577,633.804,773.829,908.284,1649.75,1882.74,1870.88,1770.33,1645.23,1518.75,1398.51,1286.62,1183.27,86.8786,101.878,127.266,123.313,146.49,128.706,110.176,72.3866,58.5048,39.0683,23.2636,24.6284,16.2783,20.3099,21.342,14.1516
13.084,0.828303,0.18481,2,7,0,-8.04436,4.40542,4.79454,19.4588,51.9172,0.831541,0.133651,-0.831541,0.831541,0,0,-0.472791,0.246394,0,0.0923497,-0.0923497,0.226397,0.246394,0.0923497,0,77.2902,98.7978,112.412,120.083,123.339,123.367,121.092,77.5993,45.1782,29.7088,22.7134,19.2253,17.1236,15.5893,14.3175,13.1943,77.2902,98.7978,112.412,120.083,123.339,123.367,121.092,77.5993,45.1782,29.7088,22.7134,19.2253,17.1236,15.5893,14.3175,13.1943,5000,3299.16,2679.91,2176.89,1768.29,1436.38,1166.77,947.77,179.654,34.0541,6.45509,1.22359,0.231936,0.0439644,0.00833363,0.00157967,0.000299433,0,1503.98,1922.49,2187.41,2336.69,2400.03,2400.59,2356.3,1509.99,879.115,578.099,441.977,374.103,333.205,303.35,278.602,256.745,0,101.8,204.741,325.905,456.731,590.903,723.847,852.341,1581.86,1832.89,1840.61,1754.9,1640.55,1522.12,1408.16,1301.3,1202.04,83.2231,122.519,147.76,91.4568,100.582,113.041,111.988,81.5462,41.231,26.1714,25.7975,16.7998,18.7554,13.1567,12.4378,14.5291
13.5025,0.93671,0.18481,3,15,0,-10.2105,4.08379,4.87206,22.3016,53.3726,0.832391,0.128233,-0.832391,0.832391,0,0,-0.401579,0.218462,0,0.0912838,-0.0912838,0.183117,0.218462,0.0912838,0,68.7369,88.6906,101.882,109.901,114.005,115.185,114.217,79.4071,49.3209,33.4084,25.5657,21.4648,19.0093,17.2858,15.9111,14.7251,68.7369,88.6906,101.882,109.901,114.005,115.185,114.217,79.4071,49.3209,33.4084,25.5657,21.4648,19.0093,17.2858,15.9111,14.7251,5000,3297.76,2678.2,2175.04,1766.41,1434.55,1165.04,946.159,179.043,33.8807,6.41131,1.21322,0.229581,0.043444,0.00822098,0.00155567,0.000294383,0,1532.94,1977.94,2272.12,2450.96,2542.49,2568.8,2547.21,1770.91,1099.94,745.06,570.155,478.7,423.937,385.501,354.842,328.394,0,91.4312,184.973,296.168,417.471,543.215,669.21,792.416,1531.9,1833.39,1885.46,1828.4,1730.4,1620.78,1511.36,1406.62,1308.05,57.0377,74.4339,74.8641,110.075,126.976,113.891,109.242,112.236,53.9833,34.7424,24.7555,21.959,13.94,17.8359,16.4461,18.2235
13.6978,0.956842,0.18481,4,31,0,-10.7177,4.35169,4.18398,26.5393,51.3518,1.12007,0.144534,-1.12007,1.12007,0,0,-0.321623,0.157652,0,0.0814768,-0.0814768,0.163971,0.157652,0.0814768,0,74.1155,93.6898,105.665,112.14,114.678,114.445,112.299,75.7189,47.8232,32.6834,24.6293,20.1226,17.374,15.5119,14.1139,12.974,74.1155,93.6898,105.665,112.14,114.678,114.445,112.299,75.7189,47.8232,32.6834,24.6293,20.1226,17.374,15.5119,14.1139,12.974,5000,2855.95,2158.44,1631.29,1232.88,931.774,704.208,532.22,56.6515,6.03021,0.641879,0.0683242,0.00727269,0.000774134,8.24018e-05,8.77117e-06,9.33638e-07,0,1966.98,2486.46,2804.28,2976.11,3043.49,3037.28,2980.35,2009.53,1269.2,867.396,653.646,534.041,461.095,411.677,374.572,344.322,0,86.1641,172.099,272.413,380.09,490.14,599.074,704.512,1326.24,1590.87,1654.7,1623.17,1549.85,1460.51,1367.27,1275.69,1188.2,90.6392,83.4476,87.4557,93.1644,90.0867,116.568,132.02,61.4724,63.2672,27.9559,25.0034,22.3997,17.9455,12.067,15.5033,14.9779
14.357,0.908132,0.18481,4,15,0,-12.4753,4.46447,4.15224,26.2922,47.1565,1.13187,0.104446,-1.13187,1.13187,0,0,-0.327728,0.157927,0,0.0880524,-0.0880524,0.169802,0.157927,0.0880524,0,75.2734,94.9588,106.886,113.222,115.579,115.148,112.81,75.3965,47.5394,32.6043,24.6924,20.2405,17.4834,15.5764,14.1168,12.9109,75.2734,94.9588,106.886,113.222,115.579,115.148,112.81,75.3965,47.5394,32.6043,24.6924,20.2405,17.4834,15.5764,14.1168,12.9109,5000,2839.15,2139.43,1612.15,1214.83,915.43,689.817,519.808,54.0402,5.61811,0.584068,0.0607207,0.00631263,0.000656271,6.82271e-05,7.093e-06,7.374e-07,0,1979.11,2496.68,2810.27,2976.87,3038.83,3027.51,2966.03,1982.34,1249.92,857.239,649.219,532.168,459.677,409.539,371.162,339.455,0,86.876,173.187,273.618,381.069,490.518,598.479,702.602,1306.17,1550.07,1597.14,1553.46,1471.71,1376.65,1279.64,1185.69,1096.88,68.3525,107.835,105.285,123.609,134.748,130.703,100.214,72.1606,57.7278,30.1161,20.0515,30.9625,17.0682,16.0405,12.3254,15.3917
14.4289,0.910194,0.18481,4,15,0,-10.2094,3.93353,4.15389,21.1782,59.6798,0.890695,0.0995368,-0.890695,0.890695,0,0,-0.381874,0.19614,0,0.0696029,-0.0696029,0.185735,0.19614,0.0696029,0,76.746,98.6049,112.813,121.222,125.283,126.127,124.633,84.2973,50.4989,32.6287,23.8646,19.4329,16.9658,15.3884,14.2269,13.2735,76.746,98.6049,112.813,121.222,125.283,126.127,124.633,84.2973,50.4989,32.6287,23.8646,19.4329,16.9658,15.3884,14.2269,13.2735,5000,3203.01,2563.61,2051.85,1642.25,1314.42,1052.03,842.02,141.8,23.8796,4.02143,0.677224,0.114047,0.019206,0.00323437,0.000544682,9.17266e-05,0,1625.35,2088.28,2389.18,2567.27,2653.28,2671.15,2639.5,1785.27,1069.48,691.019,505.41,411.555,359.306,325.9,301.3,281.11,0,87.6389,177.169,283.53,399.55,519.871,640.551,758.745,1478.86,1794.43,1873.94,1844.72,1770.67,1680.67,1587.21,1495.51,1407.62,98.0806,105.088,111.407,127.684,123.16,125.227,124.816,77.671,48.984,26.4778,27.4802,20.2922,20.1234,13.2434,13.3072,12.7218
13.9957,0.988094,0.18481,5,31,0,-13.2295,3.97331,5.17482,24.5906,62.2231,0.985019,0.113329,-0.985019,0.985019,0,0,-0.372017,0.210439,0,0.0831655,-0.0831655,0.161578,0.210439,0.0831655,0,71.6687,91.2763,103.592,110.505,113.464,113.573,111.671,74.6873,46.3055,31.7419,24.5552,20.7714,18.515,16.9561,15.7331,14.6883,71.6687,91.2763,103.592,110.505,113.464,113.573,111.671,74.6873,46.3055,31.7419,24.5552,20.7714,18.515,16.9561,15.7331,14.6883,5000,3055.46,2388.52,1867.16,1459.6,1141.01,891.95,697.258,97.2338,13.5594,1.89088,0.263687,0.0367716,0.00512786,0.000715088,9.97202e-05,1.39061e-05,0,1762.38,2244.54,2547.38,2717.38,2790.14,2792.82,2746.06,1836.61,1138.68,780.553,603.828,510.781,455.295,416.961,386.886,361.193,0,102.393,205.539,326.754,457.597,591.923,725.341,854.784,1616.23,1928.25,1994.77,1952.67,1867.3,1767.38,1665.09,1565.43,1470.34,76.3884,87.3152,121.19,101.05,112.594,136.054,124.429,114.114,45.5126,32.8038,23.8833,18.6868,17.6491,15.0286,13.7964,15.5274
12.2045,0.829575,0.18481,4,15,0,-9.09601,4.27205,4.44426,24.302,64.6023,0.903867,0.119797,-0.903867,0.903867,0,0,-0.358667,0.182876,0,0.0687941,-0.0687941,0.17579,0.182876,0.0687941,0,68.0646,87.5985,100.406,108.107,111.97,112.983,111.916,77.4035,47.3439,30.9141,22.5786,18.2453,15.8021,14.2496,13.1275,12.2251,68.0646,87.5985,100.406,108.107,111.97,112.983,111.916,77.4035,47.3439,30.9141,22.5786,18.2453,15.8021,14.2496,13.1275,12.2251,5000,3181.98,2538.41,2025,1615.44,1288.71,1028.06,820.128,134.522,22.065,3.61923,0.593645,0.097373,0.0159717,0.00261976,0.000429707,7.0483e-05,0,1654.1,2128.82,2440.07,2627.22,2721.09,2745.72,2719.78,1881.06,1150.55,751.273,548.705,443.397,384.021,346.293,319.025,297.094,0,83.0824,168.137,269.376,380.046,495.089,610.772,724.388,1426.73,1747.76,1838.93,1819.99,1753.29,1668.19,1577.97,1488.49,1402.23,65.0468,93.83,98.0762,105.192,106.54,83.4155,128.017,87.2081,59.0779,27.6816,23.9123,16.568,14.2833,12.8327,14.2175,11.6145
14.1685,0.936093,0.18481,2,3,0,-10.0595,4.09825,4.91296,23.5664,53.7609,0.924253,0.10609,-0.924253,0.924253,0,0,-0.382376,0.208473,0,0.0913854,-0.0913854,0.173903,0.208473,0.0913854,0,71.004,90.9119,103.688,111.112,114.565,115.113,113.578,77.2505,48.0854,32.9354,25.4202,21.4212,18.9881,17.2676,15.8948,14.713,71.004,90.9119,103.688,111.112,114.565,115.113,113.578,77.2505,48.0854,32.9354,25.4202,21.4212,18.9881,17.2676,15.8948,14.713,5000,3149.71,2499.89,1984.14,1574.79,1249.89,992.026,787.361,123.987,19.5246,3.07457,0.484159,0.0762416,0.0120059,0.0018906,0.000297717,4.68821e-05,0,1673.31,2142.46,2443.55,2618.51,2699.87,2712.79,2676.63,1820.51,1133.2,776.168,599.062,504.819,447.48,406.936,374.583,346.732,0,95.7884,192.806,307.257,431.217,558.849,685.926,809.457,1536.87,1826.42,1875.12,1819.12,1723.34,1615.83,1508.13,1404.74,1307.25,70.6483,82.0095,91.9358,105.76,103.147,100.401,87.9852,76.4883,45.7007,30.955,22.6557,25.4198,17.9205,17.5093,16.8325,14.1644
